DATE,YEAR,IS_WEEKEND,QUARTER,IS_HOLIDAY,OCCUPANCY_RATE,STAFFED_BEDS,ADMISSIONS,ER_VISITS,OP_VISITS,SURGERIES,DISCHARGES,AVG_LENGTH_OF_STAY,GROSS_CHARGES_MEDICARE,GROSS_CHARGES_MEDICAID,GROSS_CHARGES_COMMERCIAL,GROSS_CHARGES_SELFPAY,GROSS_CHARGES_OTHER,TOTAL_GROSS_CHARGES,CHARITY_CARE,BAD_DEBT,CLAIMS_SUBMITTED,DENIAL_RATE,CLAIMS_DENIED,CASH_COLLECTED,LABOR_EXP,SUPPLY_EXP,OVERHEAD_EXP,CAPITAL_EXP,OTHER_OPERATING_EXP,BUDGETED_LABOR_EXP,BUDGETED_SUPPLY_EXP,BUDGETED_PHARMACY_EXP,BUDGETED_OVERHEAD_EXP,BUDGET_VARIANCE,OPERATING_MARGIN_PCT,DOW_SIN,DOW_COS,MONTH_SIN,MONTH_COS,NET_PATIENT_REVENUE,TOTAL_OPERATING_EXP,IS_ANOMALY,ANOMALY_TYPE,YEAR_scaled,IS_WEEKEND_scaled,QUARTER_scaled,IS_HOLIDAY_scaled,OCCUPANCY_RATE_scaled,STAFFED_BEDS_scaled,ADMISSIONS_scaled,ER_VISITS_scaled,OP_VISITS_scaled,SURGERIES_scaled,DISCHARGES_scaled,AVG_LENGTH_OF_STAY_scaled,GROSS_CHARGES_MEDICARE_scaled,GROSS_CHARGES_MEDICAID_scaled,GROSS_CHARGES_COMMERCIAL_scaled,GROSS_CHARGES_SELFPAY_scaled,GROSS_CHARGES_OTHER_scaled,TOTAL_GROSS_CHARGES_scaled,CHARITY_CARE_scaled,BAD_DEBT_scaled,CLAIMS_SUBMITTED_scaled,DENIAL_RATE_scaled,CLAIMS_DENIED_scaled,CASH_COLLECTED_scaled,LABOR_EXP_scaled,SUPPLY_EXP_scaled,OVERHEAD_EXP_scaled,CAPITAL_EXP_scaled,OTHER_OPERATING_EXP_scaled,BUDGETED_LABOR_EXP_scaled,BUDGETED_SUPPLY_EXP_scaled,BUDGETED_PHARMACY_EXP_scaled,BUDGETED_OVERHEAD_EXP_scaled,BUDGET_VARIANCE_scaled,OPERATING_MARGIN_PCT_scaled,DOW_SIN_scaled,DOW_COS_scaled,MONTH_SIN_scaled,MONTH_COS_scaled,NET_PATIENT_REVENUE_scaled,TOTAL_OPERATING_EXP_scaled
2019-12-14,2019,1,4,0,0.6110688396690056,250,23,29,112.07,17.99,24,3.78,81418.13,53235.08,64931.74,5254.44,6530.57,211369.96,2822.22,4551.12,43,0.0929,4.0,117231.38,56965.23,8205.01,10139.93,402.1245333333336,3113.22,62928.39,8797.9,13872.88,10059.43,-8755.76,27.91210676292889,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,125302.17,90327.69453333334,0,NONE,0.00039104509973767967,1.580489802692782,1.335202731454492,-0.10522152721962842,-1.66846438444718,0.31222621080467605,-1.4418386630445224,-1.8415710728369687,-1.2617940535727237,0.0542902686721193,-1.4680096134186253,-0.909272328603293,-1.252447672552717,-0.06654023476920728,-0.2615772736474366,-1.6108668396426498,-0.22818286056638273,-0.9394313522685875,-0.9333077206416084,-0.2728286206474385,-1.357112602384349,0.30569855016507697,-0.8259728115241829,-0.7397909518750625,-1.281612168980935,-0.44561122114013796,0.2533391479597764,-0.3483318636590344,0.31738380906627706,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,-1.4434124489882199,-0.14657366173442393,-1.3779027538551831,-0.314087851349188,0.006658646456356054,1.4143938544446493,-0.8193528643396301,-1.3555417582558753
2019-12-15,2019,1,4,0,0.6222498447375729,250,23,27,105.84,17.03,23,4.34,79942.78,39589.26,61953.69,7875.92,3810.03,193171.68,3434.07,5518.37,41,0.0832,3.0,126133.9,57139.75,8633.54,10304.88,392.77280000000025,2690.53,62928.39,8797.9,13872.88,10059.43,-8260.41,15.618362145967705,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,107621.19,90812.52280000002,0,NONE,0.00039104509973767967,1.580489802692782,1.335202731454492,-0.10522152721962842,-1.5625988590954183,0.31222621080467605,-1.4418386630445224,-2.2059662930531907,-1.6706556265947254,-0.36245689598741165,-1.7395250261861788,0.286324763016199,-1.3386929274609176,-1.3543299923844359,-0.4963308639206344,-0.9909957335203523,-1.1180553550299208,-1.4581465455624993,-0.24372900067412878,0.5377867551652177,-1.6499388058607238,-0.6049462301536066,-2.008510593756734,-0.3311432676077194,-1.2492553228360699,-0.1743481137979429,0.48353612295588494,-0.3635932373101575,-0.7524148274728354,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,-1.350796153919084,-2.127715048262151,-1.1048378969672386,0.8824171587403873,0.006658646456356054,1.4143938544446493,-1.8479527207790143,-1.28627873767261
2019-12-16,2019,0,4,0,0.757241371665459,250,29,30,133.01,20.0,22,3.86,106606.31,55926.75,76309.13,11629.69,3648.12,254120.0,2118.42,5255.64,52,0.083,4.0,142113.55,62462.75,8714.89,10305.89,383.4210666666669,2492.39,62928.39,8797.9,13872.88,10059.43,-872.44,33.46408420113852,0.0,1.0,-2.4492935982947064e-16,1.0,147350.66,98041.11106666666,0,NONE,0.00039104509973767967,-0.6327152495993559,1.335202731454492,-0.10522152721962842,-0.28445357353136436,0.31222621080467605,-0.10725713855408146,-1.6593734627288577,0.11245335237923888,0.9268546446780153,-2.011040438953732,-0.7384727440862227,0.21999005732401364,0.1874793153113434,0.6352791090319622,-0.10338508532593675,-1.1710151555028387,0.2790956328048624,-1.7265176628057202,0.3176027513531124,-0.039394686740661974,-0.6237224111911045,-0.8259728115241829,0.4023621856687299,-0.2623455587453027,-0.12285287709972541,0.4849456345942367,-0.3788546109612806,-1.2538932202520834,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,0.030543120294951105,0.7481295082606692,0.0007791369005377111,1.4149119833974706,0.006658646456356054,1.4143938544446493,0.2767105360906535,-0.29529186668336355
2019-12-17,2019,0,4,0,0.7507471949009366,250,31,35,144.05,20.01,27,3.8,120000.32,53440.03,65861.83,18406.05,9277.89,266986.12,3953.32,5821.82,54,0.0822,4.0,136677.7,61986.04,9480.01,10017.42,374.06933333333353,3372.54,62928.39,8797.9,13872.88,10059.43,-50.47,37.13523056384769,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,157481.83,99000.58933333332,0,NONE,0.00039104509973767967,-0.6327152495993559,1.335202731454492,-0.10522152721962842,-0.3459426284675918,0.31222621080467605,0.33760336960939885,-0.748385412188303,0.8369849360329971,0.9311957609765528,-0.6534633751159653,-0.8665724324740254,1.0029702360565083,-0.04719859675674359,-0.18826018132957767,1.4989425191886467,0.6704492130254659,0.6458254513779726,0.34148592184464804,0.7920966396732045,0.2534315167357129,-0.6988271353410999,-0.8259728115241829,0.15284322760689678,-0.35072988217940165,0.361474541493279,0.08236957289597832,-0.3941159846124037,0.9737044753401967,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,0.18422802199673258,1.3397360709290953,1.1063961707683139,0.8824171587403876,0.006658646456356054,1.4143938544446493,0.7263621370175505,-0.16928095398472814
2019-12-18,2019,0,4,0,0.7377484480074612,250,28,36,137.12,19.95,30,4.25,112069.51,51753.4,65808.55,12609.88,3936.73,246178.07,2390.45,5246.78,54,0.094,5.0,133144.8,61898.48,8806.54,10416.07,364.7176000000002,3091.65,62928.39,8797.9,13872.88,10059.43,-894.5,33.4937065854919,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,147632.1,98184.63760000002,0,NONE,0.00039104509973767967,-0.6327152495993559,1.335202731454492,-0.10522152721962842,-0.4690191462183055,0.31222621080467605,-0.32968739263582164,-0.566187802080192,0.3821838604242525,0.9051490631853311,0.16108286318669468,0.09417523043449527,0.5393550057189573,-0.20637003818617544,-0.19246013475203724,0.12838912600125774,-1.0766125366745465,0.05272260441554687,-1.4199292846202936,0.31017752289128697,0.2534315167357129,0.4089675458713198,0.35656497070836785,-0.009325619387898816,-0.3669639266926057,-0.06483765345631064,0.6387080032215265,-0.40937735826352684,0.26279165739448834,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,0.02641853067301686,0.7529031662012406,1.3794610276562587,-0.31408785134918765,0.006658646456356054,1.4143938544446493,0.2896140216491376,-0.27636389885779167
2019-12-19,2019,0,4,0,0.7540151775319339,245,27,37,142.93,19.01,28,4.46,86851.51,57222.19,72623.82,11303.62,12262.62,240263.76,2946.46,5978.05,51,0.1069,5.0,136540.34,63296.62,8705.96,10460.21,355.3658666666668,3157.58,62928.39,8797.9,13872.88,10059.43,573.25,29.146495811318555,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,140504.04,99552.03586666666,0,NONE,0.00039104509973767967,-0.6327152495993559,1.335202731454492,-0.10522152721962842,-0.3150002672085338,-1.756070216727826,-0.5521176467175618,-0.38399019197208106,0.7634817318942099,0.49708413112287353,-0.381947962348412,0.5425241397918047,-0.9348259264496789,0.3097331896556536,0.3447736595701602,-0.18048709318916564,1.6467366891883446,-0.11585609944273612,-0.7932844139998502,0.9230270508008465,-0.1858077884788494,1.620031222789981,0.35656497070836785,0.14653806391044136,-0.10774205602458682,-0.12850564248036592,0.7003078484857167,-0.42463873191464996,0.42965584653315636,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,0.3008458388141774,0.05234857937569212,0.6143503008197787,-1.2736103700195667,0.006658646456356054,1.4143938544446493,-0.04502754234968199,-0.09740946258907514
2019-12-20,2019,0,4,0,0.7767161121244525,250,30,35,139.02,19.01,28,4.25,87986.13,54197.95,68099.12,19142.21,10357.39,239782.8,3974.27,4390.59,53,0.1076,6.0,128334.72,63730.55,8845.07,10379.13,346.01413333333346,3545.09,62928.39,8797.9,13872.88,10059.43,2135.36,28.105899953089526,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,140551.4,101048.16413333332,0,NONE,0.00039104509973767967,-0.6327152495993559,1.335202731454492,-0.10522152721962842,-0.1000601655025527,0.31222621080467605,0.1151731155276587,-0.748385412188303,0.5068767960168379,0.49708413112287353,-0.381947962348412,0.09417523043449527,-0.8684988914248081,0.0243281867631718,-0.011899186724946465,1.673013774160262,1.0235472589183363,-0.12956515652761724,0.36509738573827977,-0.40736269795858404,0.10701841499752547,1.6857478564212267,1.5391027529409185,-0.23012018689694783,-0.027289350044517904,-0.040447838213750156,0.5871561617158799,-0.439900105565773,1.4104163794184201,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,0.5929157705603115,-0.11534381912611234,-0.6127920270187031,-1.273610370019567,0.006658646456356054,1.4143938544446493,-0.042748579334591814,0.09559765584994472
2019-12-21,2019,1,4,0,0.6197319610890424,250,22,39,116.86,13.01,27,4.12,86096.44,45252.96,48045.85,12409.03,3807.5,195611.78,2186.43,4552.5,42,0.0999,4.0,114214.1,58154.02,7459.25,10524.82,345.89106666666675,2984.11,62928.39,8797.9,13872.88,10059.43,-7645.28,19.82590956094388,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,113863.27,91288.84106666666,0,NONE,0.00039104509973767967,1.580489802692782,1.335202731454492,-0.10522152721962842,-1.5864390303136264,0.31222621080467605,-1.6642689171262626,-0.019594971755859163,-0.9474366001577328,-2.107585647999203,-0.6534633751159653,-0.1833740944057437,-0.9789654219073901,-0.8198326261429519,-1.592657444382748,0.08089644565860302,-1.1188829030207583,-1.3885950855807605,-1.6498677506622403,-0.2716720952211045,-1.5035257041225363,0.9628648864775297,-0.8259728115241829,-0.8782915657221722,-1.0612047937313658,-0.9176835963099397,0.7904747266578829,-0.4401009417441641,-0.00938451278558742,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,-1.2357844216371068,-1.449667262229036,-1.3779027538551831,-0.314087851349188,0.006658646456356054,1.4143938544446493,-1.4666957131337846,-1.2185906263049209
2019-12-22,2019,1,4,0,0.5951329788478178,250,23,39,116.84,15.0,24,4.22,93831.77,61638.94,46356.78,6821.66,4537.7,213186.85,2287.25,3214.18,42,0.1089,5.0,114601.49,56928.87,7870.36,10287.95,345.76800000000003,3125.95,62928.39,8797.9,13872.88,10059.43,-8904.22,29.793601507240215,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,128329.91,90095.80799999999,0,NONE,0.00039104509973767967,1.580489802692782,1.335202731454492,-0.10522152721962842,-1.8193504870311377,0.31222621080467605,-1.4418386630445224,-0.019594971755859163,-0.9487491573744966,-1.243703504590381,-1.4680096134186253,0.030125386240593383,-0.5267774613224103,0.7265528026907853,-1.725803377702454,-1.240284422482501,-0.8800388149142517,-0.8876435763060361,-1.536239693871979,-1.3932671014321092,-1.5035257041225363,1.8077930331649674,0.35656497070836785,-0.8605094066921081,-1.2883534876024532,-0.6574474960148622,0.4599093585625306,-0.44030177792255515,0.3496025429921871,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,-1.4711702266524245,0.15662989606088598,-1.1048378969672386,0.8824171587403873,0.006658646456356054,1.4143938544446493,-0.6578975789450723,-1.3888008190567238
2019-12-23,2019,0,4,0,0.7496786301176023,250,26,40,147.04,20.98,26,4.17,124898.09,43536.94,65793.37,8481.65,3679.25,246389.3,5456.5,4647.39,53,0.0928,5.0,133706.74,61666.67,9506.41,10790.03,345.6449333333333,3140.97,62928.39,8797.9,13872.88,10059.43,458.39,29.432590693851367,0.0,1.0,-2.4492935982947064e-16,1.0,140818.44,99371.92493333333,0,NONE,0.00039104509973767967,-0.6327152495993559,1.335202731454492,-0.10522152721962842,-0.35606016007287616,0.31222621080467605,-0.7745479007993019,0.16260263835225178,1.0332122399392216,1.3522840419346212,-0.9249787878835186,-0.07662435408257516,1.2892815670164404,-0.9817776745066912,-0.19365674310325665,-0.8477657546109351,-1.160832717180796,0.058743404748296084,2.0356281793926017,-0.1921484012321015,0.10701841499752547,0.2963104596463274,0.35656497070836785,0.016468816310891192,-0.4099426139768224,0.3781859643431001,1.160590153991733,-0.4405026141009462,0.387617105723308,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,0.2793703010093104,0.09845287305668807,0.0007791369005377111,1.4149119833974706,0.006658646456356054,1.4143938544446493,-0.029912970170925035,-0.12083992548173669
2019-12-24,2019,0,4,0,0.7632727692787554,250,31,34,138.25,16.99,24,3.8,112961.18,58300.23,64498.37,10683.96,13718.22,260161.96,2841.52,4540.61,55,0.1061,6.0,141482.14,63218.49,8576.71,10703.16,345.5218666666666,3151.61,62928.39,8797.9,13872.88,10059.43,924.33,34.70094769450318,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,153228.0,100056.43186666667,0,NONE,0.00039104509973767967,-0.6327152495993559,1.335202731454492,-0.10522152721962842,-0.22734626761196897,0.31222621080467605,0.33760336960939885,-0.9305830222964139,0.45634334317142117,-0.37982136118155996,-1.4680096134186253,-0.8665724324740254,0.5914797940363022,0.41147048871862835,-0.2957389443435951,-0.32701093835286854,2.122854813877239,0.45131281208082025,-0.911555870849384,-0.2816366512494455,0.39984461847390035,1.5449264986399869,1.5391027529409185,0.37337890516801403,-0.12222773324953821,-0.21032198351594955,1.0393581975327315,-0.44070345027933727,0.41454619676586046,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,0.36648776648728165,0.9474505070724769,1.1063961707683139,0.8824171587403876,0.006658646456356054,1.4143938544446493,0.5411923435085919,-0.03201794997243822
2019-12-25,2019,0,4,1,0.5342146838138498,250,22,47,106.08,11.99,27,3.78,89041.05,46075.84,49376.89,7575.01,8926.16,200994.95,4010.16,4090.62,41,0.0978,4.0,124625.2,55763.69,7728.27,10685.71,345.3987999999999,2436.49,62928.39,8797.9,13872.88,10059.43,-11089.84,24.938049374800922,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,117200.27,87972.80880000001,0,NONE,0.00039104509973767967,-0.6327152495993559,1.335202731454492,9.503758654944294,-2.3961454413089807,0.31222621080467605,-1.6642689171262626,1.4379859091090283,-1.6549049399935571,-2.5503795104499556,-0.6534633751159653,-0.909272328603293,-0.8068309181928573,-0.7421754068811988,-1.487734283657697,-1.062148446698885,0.5554004166550174,-1.2351557458693156,0.40554681004102183,-0.6587561270436424,-1.6499388058607238,0.7657149855837936,-0.8259728115241829,-0.4003963286796563,-1.5043834554632984,-0.7473916654364948,1.0150057439790348,-0.44090428645772833,-1.3953721854098504,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,-1.879818711216883,-0.6258440843036286,1.3794610276562587,-0.31408785134918765,0.006658646456356054,1.4143938544446493,-1.271364392613076,-1.6973399721781615
2019-12-26,2019,0,4,0,0.7378331383963717,245,26,32,138.85,19.01,24,4.13,102536.83,45367.88,68576.04,6322.67,3778.73,226582.15,3281.68,4245.17,51,0.0789,4.0,135196.07,61803.62,8977.86,10672.83,345.27573333333316,2992.03,62928.39,8797.9,13872.88,10059.43,-750.51,27.0353395046132,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,134567.44,98186.67573333334,0,NONE,0.00039104509973767967,-0.6327152495993559,1.335202731454492,-0.10522152721962842,-0.46821726906510963,-1.756070216727826,-0.7745479007993019,-1.2949782425126357,0.4957200596743424,0.49708413112287353,-1.4680096134186253,-0.16202414634111037,-0.017901520907472438,-0.8089873417302058,0.025695441395163422,-1.3582748260880844,-1.1282933993434427,-0.5058302605020188,-0.41547845092475294,-0.5292336599132768,-0.1858077884788494,-1.008634122459827,-0.8259728115241829,0.0848327464800893,-0.38455142626458594,0.043609352703969165,0.997030981699861,-0.4411051226361194,0.010660449719770778,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,0.05334054607022055,-0.2878650221719254,0.6143503008197787,-1.2736103700195667,0.006658646456356054,1.4143938544446493,-0.3369564977048564,-0.2760953135441557
2019-12-27,2019,0,4,0,0.7753523126946952,250,27,34,142.86,19.0,29,4.19,91408.71,57266.39,68123.86,12901.27,10434.91,240135.14,3223.94,5890.16,51,0.1077,5.0,120116.42,63827.08,9147.69,10303.88,345.15266666666645,3463.36,62928.39,8797.9,13872.88,10059.43,2103.32,27.84651462156635,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,140213.66,101169.04266666668,0,NONE,0.00039104509973767967,-0.6327152495993559,1.335202731454492,-0.10522152721962842,-0.11297307827025863,0.31222621080467605,-0.5521176467175618,-0.9305830222964139,0.7588877816355362,0.492743014824336,-0.11043254958085866,-0.033924457953306605,-0.6684234621749972,0.31390445289132496,-0.009948983127505136,0.19729075470450055,1.0489035910328481,-0.11952222328309138,-0.48055367408553107,0.849369790133827,-0.1858077884788494,1.6951359469399763,0.35656497070836785,-0.607360481062455,-0.009392224452242758,0.15111317628674026,0.48214056687830925,-0.44130595881451046,1.203563502453406,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,0.5869252061230145,-0.1571438590122348,-0.6127920270187031,-1.273610370019567,0.006658646456356054,1.4143938544446493,-0.05901744299628078,0.11106653934768526
2019-12-28,2019,1,4,0,0.6376698070276199,250,23,35,119.07,16.01,24,4.18,87499.52,41938.6,50228.67,9222.38,8621.85,197511.02,3298.5,3256.03,45,0.1147,5.0,115631.97,58652.34,8121.95,9924.32,345.02959999999973,2948.8,62928.39,8797.9,13872.88,10059.43,-7043.08,21.73390890431133,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,117515.77,91974.99959999998,0,NONE,0.00039104509973767967,1.580489802692782,1.335202731454492,-0.10522152721962842,-1.4165974577250366,0.31222621080467605,-1.4418386630445224,-0.748385412188303,-0.8023990277053055,-0.8052507584381643,-1.4680096134186253,-0.055274406017941834,-0.8969448896563325,-1.1326169704366338,-1.4205902084665805,-0.672613884507799,0.4558624209665883,-1.3344600440432348,-0.3965216574788869,-1.3581942107856786,-1.064286398907974,2.3523022832524276,0.35656497070836785,-0.8132078262762471,-0.9688138725136858,-0.4981889022729473,-0.04755669792631891,-0.4415067949929015,-0.09875163728864177,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,-1.1231902298724283,-1.1421924787202062,-1.3779027538551831,-0.314087851349188,0.006658646456356054,1.4143938544446493,-1.2531852322499781,-1.1217010376166878
2019-12-29,2019,1,4,0,0.6391252752792999,250,25,32,117.09,13.01,26,4.39,93599.45,36355.39,46518.04,13785.86,3334.31,193593.05,3680.16,2531.18,45,0.1,4.0,102115.32,58319.0,7581.96,10031.1,344.906533333333,2810.93,62928.39,8797.9,13872.88,10059.43,-7523.07,19.576194470716548,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,113703.22,91444.45653333333,0,NONE,0.00039104509973767967,1.580489802692782,1.335202731454492,-0.10522152721962842,-1.4028165936477919,0.31222621080467605,-0.9969781548810421,-1.2949782425126357,-0.932342192164946,-2.107585647999203,-0.9249787878835186,0.39307450333936755,-0.5403583049325867,-1.6595182964555113,-1.7130915817395063,0.4064595378974767,-1.2736605448327523,-1.4461360137431047,0.033623989759468925,-1.9656633812770758,-1.064286398907974,0.9722529769962792,-0.8259728115241829,-1.433655488460908,-1.0306167094030363,-0.8400071304803345,0.10146078003721416,-0.4417076311712926,-0.4476909025176463,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,-1.2129346438630095,-1.4899089392366527,-1.1048378969672386,0.8824171587403873,0.006658646456356054,1.4143938544446493,-1.4762075476897236,-1.1965531145409798
2019-12-30,2019,0,4,0,0.7832297619528855,250,28,34,142.01,17.03,23,4.13,94597.95,47887.5,82531.02,9383.62,2695.44,237095.53,2741.25,3454.69,51,0.1011,5.0,137739.84,64328.79,8578.31,10150.11,344.78346666666636,3387.41,62928.39,8797.9,13872.88,10059.43,2358.65,27.868816413837237,0.0,1.0,-2.4492935982947064e-16,1.0,140600.72,101416.96346666667,0,NONE,0.00039104509973767967,-0.6327152495993559,1.335202731454492,-0.10522152721962842,-0.03838673303242195,0.31222621080467605,-0.32968739263582164,-0.9305830222964139,0.7031040999230624,-0.36245689598741165,-1.7395250261861788,-0.16202414634111037,-0.48198850317311404,-0.5712045753532137,1.1257379716383349,-0.634487323499834,-1.4826311317522316,-0.20616183365770452,-1.0245640562725091,-1.1917048331077853,-0.1858077884788494,1.0755219727025207,0.35656497070836785,0.20159808031912996,0.08362721904615625,-0.20930917000989954,0.2675459088294973,-0.4419084673496836,1.011339398629928,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,0.6346646199112499,-0.15354991713055277,0.0007791369005377111,1.4149119833974706,0.006658646456356054,1.4143938544446493,-0.04037611722051137,0.14273533800008434
2019-12-31,2019,0,4,0,0.7917721822616136,250,32,38,141.97,19.0,25,4.37,99245.51,65646.21,81853.99,17005.36,4344.82,268095.89,3611.05,6428.05,56,0.0991,6.0,150803.76,63135.05,9220.41,10521.79,344.6603999999997,3005.48,62928.39,8797.9,13872.88,10059.43,1996.54,35.11118183175281,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,155478.73,100888.3104,0,NONE,0.00039104509973767967,-0.6327152495993559,1.335202731454492,-0.10522152721962842,0.04249578228826332,0.31222621080467605,0.5600336236911391,-0.20179258186397012,0.7004789854895348,0.492743014824336,-1.196494200651072,0.3503746072101009,-0.2103038202835247,1.1047287761389755,1.0723690815180673,1.16773752825435,-0.9431287186584082,0.6774578122418452,-0.04426566511828259,1.300154907214075,0.5462577202120877,0.8877601623275343,1.5391027529409185,0.8012643158854461,-0.13769790997614514,0.19714555013670226,0.7862461917428302,-0.44210930352807454,0.04470145296434927,-0.3865132038762236,-0.7715671536691401,-0.4974565917190548,-0.03886757071859366,0.5669603974271786,1.0135598865003241,1.1063961707683139,0.8824171587403876,0.006658646456356054,1.4143938544446493,0.6397982316956332,0.07511265715727045
2020-01-01,2020,0,1,1,0.5792179379889197,250,21,50,108.06,15.0,29,4.17,78927.77,40221.89,63410.48,13146.89,6852.28,202559.31,3553.01,3265.61,41,0.1003,4.0,139453.58,56924.69,8065.47,10550.61,344.53733333333304,2748.15,61867.49,8895.51,13265.03,10633.23,-8137.62,22.016226575244755,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,115190.46,89829.86733333333,0,NONE,0.5003422050806563,-0.6327152495993559,-1.3502561445254266,9.503758654944294,-1.970039459193269,0.31222621080467605,-1.8866991712080028,1.9845787394333612,-1.5249617755339155,-1.243703504590381,-0.11043254958085866,-0.07662435408257516,-1.398027862347129,-1.294627135805636,-0.38149508790139613,0.25536968000080573,-0.12295342810302437,-1.1905659659680692,-0.10967899993386235,-1.3501655777535926,-1.6499388058607238,1.0004172485525267,-0.8259728115241829,0.2802629844627111,-1.289128479677204,-0.5339412190365042,0.8264661178985612,-0.4423101397064655,-0.6065826633871376,-0.6339766440312877,-0.15683959685650226,-1.0278773952919347,0.917350097196435,-1.3278379327188434,-1.0966968840530888,1.3794610276562587,-0.31408785134918765,0.7150983577711966,1.2252754129655061,-1.3883315561432037,-1.4270497444410348
2020-01-02,2020,0,1,0,0.7557167114911414,250,32,38,139.88,20.0,27,4.76,117909.47,48271.74,69276.36,24329.71,7023.75,266811.03,4232.69,5760.82,58,0.0898,5.0,130186.69,62851.99,8951.07,10163.74,344.4142666666664,2655.45,61867.49,8895.51,13265.03,10633.23,947.05,36.50948538084447,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,155782.71,98907.24426666666,0,NONE,0.5003422050806563,-0.6327152495993559,-1.3502561445254266,-0.10522152721962842,-0.2988895700582603,0.31222621080467605,0.5600336236911391,-0.20179258186397012,0.5633167563376912,0.9268546446780153,-0.6534633751159653,1.1830225817308178,0.8807443972895639,-0.534942896944289,0.0809002345786653,2.8996420005855703,-0.06686660834457085,0.6408347685665304,0.6563467651842154,0.7409748635816336,0.8390839236884626,0.014667744083848994,0.35656497070836785,-0.1451101839053687,-0.19017859339217696,0.02665105656204764,0.28656733816685287,-0.4425109758848565,-0.8411998381657605,-0.6339766440312877,-0.15683959685650226,-1.0278773952919347,0.917350097196435,0.37073575724931,1.2388970086178686,0.6143503008197787,-1.2736103700195667,0.7150983577711966,1.2252754129655061,0.653006251194276,-0.18148647060168177
2020-01-03,2020,0,1,0,0.7634893250614945,250,28,35,139.12,17.96,29,4.25,89684.21,54336.57,66705.08,10549.01,10844.38,232119.25,4249.12,4368.68,53,0.0901,5.0,130124.36,64432.22,8761.62,10293.99,344.2911999999997,2978.46,61867.49,8895.51,13265.03,10633.23,2757.59,24.156458573419748,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,132964.27,100844.81120000001,0,NONE,0.5003422050806563,-0.6327152495993559,-1.3502561445254266,-0.10522152721962842,-0.22529584445528142,0.31222621080467605,-0.32968739263582164,-0.748385412188303,0.5134395821006578,0.04126691977650997,-0.11043254958085866,0.09417523043449527,-0.7692334002162697,0.03741009874798667,-0.1217885085914187,-0.3589210066239228,1.1828387988621705,-0.3480033726429617,0.6748640134788397,-0.42572463425639245,0.10701841499752547,0.04283201564009644,0.35656497070836785,-0.14797128504980694,0.10280363777617847,-0.0932723926386582,0.4683385172710865,-0.44271181206324745,-0.023684265077920073,-0.6339766440312877,-0.15683959685650226,-1.0278773952919347,0.917350097196435,0.7092549999554227,-0.7517977243206251,-0.6127920270187031,-1.273610370019567,0.7150983577711966,1.2252754129655061,-0.4180016288102974,0.06953268669858438
